ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
2,Luiz Adriano,BRA,Atacante,Internacional,35.0,1987.0,29.0,17.0,1330.0,14.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,2.6,2.6,1.3,3.9,3.0,23.0,49.0,0.2,0.07,0.27,0.2,0.27,0.18,0.09,0.27,0.18,0.27,208.0,253.0,82.2,2628.0,429.0,128.0,147.0,87.1,58.0,66.0,87.9,6.0,8.0,75.0,24.0,11.0,45.8,1.62,0.74,0.13,0.27,14.4,0.0,12.0,7.0,0.0,6.0,6.0,2.0,28.6,5.0,2.0,7.0,9.0,21.0,18.0,0.0
5,Adson,BRA,Atacante,Corinthians,22.0,2000.0,15.0,9.0,857.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.4,49.0,53.0,68.0,0.0,0.11,0.11,0.0,0.11,0.04,0.11,0.15,0.04,0.15,315.0,389.0,81.0,4735.0,1211.0,185.0,209.0,88.5,94.0,123.0,76.4,21.0,32.0,65.6,10.0,3.0,30.0,1.05,0.32,0.0,0.0,24.1,0.0,33.0,26.0,22.0,8.0,3.0,12.0,57.1,9.0,2.0,14.0,8.0,41.0,1.0,0.0
6,Adyson,BRA,Atacante,América (MG),17.0,2005.0,8.0,1.0,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,17.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.07,0.21,97.0,140.0,69.3,1609.0,650.0,48.0,56.0,85.7,37.0,51.0,72.5,8.0,20.0,40.0,4.0,1.0,25.0,1.47,0.37,0.0,0.0,17.9,0.0,8.0,5.0,3.0,3.0,2.0,3.0,50.0,3.0,0.0,1.0,5.0,13.0,0.0,0.0
8,Carlos Alberto,BRA,Atacante,Botafogo (RJ),20.0,2002.0,15.0,1.0,296.0,3.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.4,10.0,9.0,29.0,0.61,0.0,0.61,0.61,0.61,0.35,0.07,0.42,0.35,0.42,63.0,75.0,84.0,947.0,216.0,33.0,36.0,91.7,24.0,29.0,82.8,4.0,5.0,80.0,7.0,3.0,42.9,2.13,0.91,0.29,0.67,12.5,0.0,3.0,0.0,1.0,1.0,1.0,2.0,40.0,3.0,2.0,3.0,1.0,4.0,4.0,0.0
9,Yuri Alberto,BRA,Atacante,Corinthians,21.0,2001.0,34.0,32.0,2722.0,30.2,8.0,3.0,11.0,8.0,0.0,0.0,6.0,0.0,10.0,10.0,2.7,12.7,41.0,28.0,204.0,0.26,0.1,0.36,0.26,0.36,0.33,0.09,0.42,0.33,0.42,417.0,581.0,71.8,5451.0,801.0,260.0,327.0,79.5,119.0,158.0,75.3,12.0,21.0,57.1,86.0,28.0,32.6,2.84,0.93,0.09,0.29,14.6,0.0,23.0,14.0,6.0,8.0,9.0,9.0,40.9,13.0,2.0,21.0,3.0,26.0,17.0,0.0
11,Alexandre Alemão,BRA,Atacante,Internacional,24.0,1998.0,9.0,3.0,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.4,7.0,7.0,37.0,0.26,0.0,0.26,0.26,0.26,0.33,0.04,0.36,0.33,0.36,56.0,73.0,76.7,770.0,173.0,34.0,43.0,79.1,13.0,18.0,72.2,5.0,5.0,100.0,14.0,3.0,21.4,3.71,0.79,0.07,0.33,14.6,0.0,5.0,5.0,1.0,3.0,1.0,1.0,20.0,4.0,1.0,4.0,1.0,6.0,2.0,0.0
12,Alerrandro,BRA,Atacante,Bragantino,23.0,2000.0,14.0,2.0,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.1,3.1,0.2,3.2,3.0,9.0,20.0,0.22,0.0,0.22,0.22,0.22,0.68,0.03,0.71,0.68,0.71,55.0,70.0,78.6,779.0,133.0,32.0,39.0,82.1,16.0,17.0,94.1,4.0,6.0,66.7,13.0,3.0,23.1,2.89,0.67,0.08,0.33,14.3,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0
13,Alesson,BRA,Atacante,Goiás,23.0,1999.0,23.0,3.0,655.0,7.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.1,1.1,0.5,1.7,23.0,9.0,68.0,0.27,0.14,0.41,0.27,0.41,0.16,0.07,0.23,0.16,0.23,130.0,214.0,60.7,1963.0,447.0,81.0,110.0,73.6,41.0,64.0,64.1,8.0,14.0,57.1,16.0,3.0,18.8,2.2,0.41,0.13,0.67,16.3,0.0,17.0,10.0,12.0,3.0,2.0,12.0,44.4,15.0,1.0,4.0,1.0,18.0,7.0,0.0
20,Alisson,BRA,Atacante,São Paulo,29.0,1993.0,35.0,26.0,2153.0,23.9,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,2.7,3.8,40.0,144.0,105.0,0.0,0.21,0.21,0.0,0.21,0.05,0.11,0.16,0.05,0.16,1115.0,1319.0,84.5,18459.0,4363.0,546.0,603.0,90.5,454.0,509.0,89.2,86.0,135.0,63.7,24.0,4.0,16.7,1.0,0.17,0.0,0.0,21.6,1.0,47.0,32.0,15.0,26.0,6.0,25.0,38.5,40.0,11.0,20.0,27.0,74.0,34.0,1.0
22,Allano,BRA,Atacante,Goiás,27.0,1995.0,19.0,15.0,1237.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.1,2.1,0.8,2.9,39.0,55.0,90.0,0.07,0.0,0.07,0.07,0.07,0.15,0.06,0.21,0.15,0.21,307.0,421.0,72.9,4740.0,1557.0,156.0,183.0,85.2,119.0,152.0,78.3,20.0,39.0,51.3,30.0,12.0,40.0,2.18,0.87,0.03,0.08,18.9,0.0,38.0,20.0,25.0,10.0,3.0,26.0,53.1,23.0,1.0,16.0,12.0,50.0,14.0,0.0
23,Henrique Almeida,BRA,Atacante,América (MG),31.0,1991.0,4.0,2.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.42,0.22,0.42,24.0,29.0,82.8,305.0,49.0,15.0,17.0,88.2,4.0,5.0,80.0,2.0,2.0,100.0,6.0,2.0,33.3,3.46,1.15,0.0,0.0,20.3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
26,Anderson,BRA,Atacante,Goiás,24.0,1998.0,20.0,18.0,1291.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.0,44.0,39.0,106.0,0.0,0.14,0.14,0.0,0.14,0.05,0.09,0.14,0.05,0.14,360.0,484.0,74.4,5167.0,1207.0,207.0,240.0,86.3,120.0,149.0,80.5,16.0,38.0,42.1,17.0,2.0,11.8,1.19,0.14,0.0,0.0,21.7,0.0,24.0,16.0,11.0,10.0,3.0,15.0,57.7,11.0,0.0,8.0,3.0,27.0,5.0,0.0
30,Apodi,BRA,Atacante,Goiás,36.0,1986.0,13.0,2.0,382.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.2,1.1,6.0,4.0,16.0,0.24,0.0,0.24,0.24,0.24,0.2,0.06,0.25,0.2,0.25,35.0,58.0,60.3,449.0,154.0,26.0,31.0,83.9,9.0,22.0,40.9,0.0,1.0,0.0,8.0,5.0,62.5,1.88,1.18,0.13,0.2,18.5,0.0,5.0,4.0,3.0,1.0,1.0,3.0,75.0,1.0,1.0,1.0,2.0,7.0,8.0,0.0
33,Luiz Araújo,BRA,Atacante,Flamengo,26.0,1996.0,20.0,10.0,785.0,8.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.6,1.6,0.7,2.2,29.0,44.0,112.0,0.34,0.11,0.46,0.34,0.46,0.18,0.08,0.26,0.18,0.26,291.0,388.0,75.0,5210.0,1323.0,139.0,160.0,86.9,108.0,139.0,77.7,36.0,59.0,61.0,24.0,8.0,33.3,2.75,0.92,0.13,0.38,17.0,0.0,19.0,16.0,8.0,6.0,5.0,7.0,36.8,12.0,1.0,12.0,7.0,26.0,10.0,0.0
34,Matheus Araújo,BRA,Atacante,Corinthians,20.0,2002.0,16.0,3.0,584.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,2.0,18.0,30.0,43.0,0.15,0.31,0.46,0.15,0.46,0.19,0.13,0.32,0.19,0.32,272.0,325.0,83.7,4149.0,845.0,155.0,173.0,89.6,85.0,100.0,85.0,18.0,25.0,72.0,6.0,2.0,33.3,0.92,0.31,0.17,0.5,15.1,0.0,12.0,7.0,3.0,4.0,5.0,4.0,22.2,14.0,3.0,9.0,9.0,21.0,6.0,0.0
35,Michel Araujo,URU,Atacante,São Paulo,26.0,1996.0,32.0,19.0,1768.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,4.8,4.8,2.4,7.2,71.0,91.0,157.0,0.1,0.05,0.15,0.1,0.15,0.24,0.12,0.37,0.24,0.37,805.0,981.0,82.1,11969.0,3182.0,460.0,505.0,91.1,268.0,309.0,86.7,44.0,88.0,50.0,36.0,11.0,30.6,1.83,0.56,0.06,0.18,18.8,1.0,36.0,23.0,15.0,17.0,4.0,20.0,41.7,28.0,2.0,25.0,11.0,47.0,18.0,1.0
37,Jhon Arias,COL,Atacante,Fluminense,25.0,1997.0,29.0,26.0,2385.0,26.5,7.0,7.0,14.0,5.0,2.0,2.0,5.0,1.0,5.8,4.2,4.7,8.9,142.0,108.0,300.0,0.26,0.26,0.53,0.19,0.45,0.22,0.18,0.4,0.16,0.34,1233.0,1561.0,79.0,16007.0,4027.0,842.0,917.0,91.8,282.0,351.0,80.3,51.0,149.0,34.2,50.0,23.0,46.0,1.89,0.87,0.1,0.22,19.6,6.0,54.0,31.0,25.0,21.0,8.0,25.0,41.7,35.0,2.0,45.0,9.0,63.0,18.0,1.0
38,Luciano Arriagada,CHI,Atacante,Ath Paranaense,20.0,2002.0,10.0,1.0,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,5.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.42,0.27,0.69,0.42,0.69,39.0,51.0,76.5,479.0,89.0,24.0,29.0,82.8,9.0,12.0,75.0,1.0,1.0,100.0,4.0,1.0,25.0,1.89,0.47,0.0,0.0,15.9,0.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
39,Arthur,BRA,Atacante,Cruzeiro,24.0,1998.0,20.0,17.0,1350.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.6,3.6,1.3,4.9,66.0,38.0,112.0,0.2,0.07,0.27,0.2,0.27,0.24,0.09,0.33,0.24,0.33,323.0,431.0,74.9,5014.0,1022.0,181.0,223.0,81.2,107.0,132.0,81.1,25.0,40.0,62.5,33.0,12.0,36.4,2.2,0.8,0.09,0.25,19.5,0.0,9.0,7.0,5.0,4.0,0.0,3.0,33.3,6.0,0.0,17.0,5.0,14.0,3.0,0.0
41,Arthur,BRA,Atacante,Fluminense,18.0,2004.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,2.44,0.0,2.44,16.0,19.0,84.2,266.0,104.0,10.0,10.0,100.0,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
42,Artur,BRA,Atacante,Palmeiras,24.0,1998.0,31.0,22.0,1896.0,21.1,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,5.0,5.0,3.4,8.4,85.0,81.0,218.0,0.24,0.09,0.33,0.24,0.33,0.24,0.16,0.4,0.24,0.4,604.0,820.0,73.7,9910.0,2326.0,301.0,352.0,85.5,241.0,311.0,77.5,47.0,97.0,48.5,47.0,17.0,36.2,2.23,0.81,0.11,0.29,16.8,1.0,19.0,10.0,10.0,6.0,3.0,10.0,27.8,26.0,0.0,22.0,7.0,26.0,14.0,0.0
44,Felipe Augusto,BRA,Atacante,Corinthians,18.0,2004.0,15.0,2.0,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,35.0,56.0,62.5,438.0,41.0,24.0,31.0,77.4,7.0,17.0,41.2,1.0,1.0,100.0,7.0,3.0,42.9,1.96,0.84,0.0,0.0,23.3,0.0,5.0,2.0,3.0,2.0,0.0,2.0,20.0,8.0,2.0,8.0,1.0,6.0,2.0,0.0
48,Felipe Azevedo,BRA,Atacante,América (MG),36.0,1987.0,30.0,25.0,1748.0,19.4,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,3.7,3.7,2.0,5.7,31.0,52.0,121.0,0.21,0.05,0.26,0.21,0.26,0.19,0.1,0.29,0.19,0.29,325.0,497.0,65.4,4894.0,1573.0,182.0,243.0,74.9,89.0,135.0,65.9,28.0,54.0,51.9,45.0,15.0,33.3,2.32,0.77,0.09,0.27,17.3,0.0,17.0,10.0,7.0,5.0,5.0,11.0,42.3,15.0,3.0,13.0,10.0,27.0,17.0,0.0
49,Matheus Babi,BRA,Atacante,Goiás,25.0,1997.0,17.0,8.0,881.0,9.8,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,2.6,2.6,0.3,2.8,2.0,12.0,39.0,0.41,0.0,0.41,0.41,0.41,0.26,0.03,0.29,0.26,0.29,124.0,177.0,70.1,1770.0,312.0,75.0,95.0,78.9,31.0,48.0,64.6,8.0,11.0,72.7,27.0,10.0,37.0,2.76,1.02,0.15,0.4,12.6,0.0,7.0,4.0,1.0,4.0,2.0,4.0,36.4,7.0,1.0,5.0,1.0,8.0,10.0,0.0
57,Gabriel Barbosa,BRA,Atacante,Flamengo,26.0,1996.0,26.0,17.0,1540.0,17.1,5.0,1.0,6.0,1.0,4.0,5.0,7.0,2.0,9.5,5.6,1.6,7.1,26.0,79.0,112.0,0.29,0.06,0.35,0.06,0.12,0.56,0.09,0.65,0.33,0.42,428.0,534.0,80.1,6734.0,1438.0,244.0,272.0,89.7,136.0,161.0,84.5,34.0,58.0,58.6,43.0,14.0,32.6,2.51,0.82,0.02,0.07,18.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6.7,14.0,0.0,1.0,2.0,5.0,0.0,0.0
58,Lucas Barbosa,BRA,Atacante,Santos,21.0,2001.0,4.0,1.0,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,16.0,40.0,40.0,213.0,66.0,10.0,16.0,62.5,3.0,11.0,27.3,1.0,7.0,14.3,1.0,1.0,100.0,0.87,0.87,0.0,0.0,6.4,0.0,12.0,5.0,3.0,9.0,0.0,6.0,54.5,5.0,3.0,5.0,2.0,14.0,3.0,0.0
59,Lucas Barbosa,BRA,Atacante,Coritiba,21.0,2001.0,5.0,0.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.27,0.11,0.27,34.0,46.0,73.9,606.0,148.0,15.0,19.0,78.9,14.0,19.0,73.7,4.0,5.0,80.0,4.0,1.0,25.0,3.53,0.88,0.0,0.0,16.4,0.0,4.0,2.0,1.0,2.0,1.0,1.0,50.0,1.0,0.0,2.0,2.0,6.0,3.0,0.0
62,Gabriel Barros,BRA,Atacante,Internacional,21.0,2001.0,5.0,2.0,177.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.8,4.0,4.0,12.0,0.0,0.51,0.51,0.0,0.51,0.12,0.27,0.38,0.12,0.38,68.0,78.0,87.2,920.0,189.0,44.0,48.0,91.7,19.0,21.0,90.5,2.0,2.0,100.0,2.0,0.0,0.0,1.02,0.0,0.0,0.0,16.7,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
71,Martín Benítez,ARG,Atacante,América (MG),28.0,1994.0,20.0,14.0,1120.0,12.4,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,4.0,6.5,26.0,77.0,56.0,0.24,0.32,0.56,0.24,0.56,0.21,0.32,0.53,0.21,0.53,386.0,561.0,68.8,7015.0,2676.0,178.0,222.0,80.2,129.0,181.0,71.3,62.0,117.0,53.0,36.0,10.0,27.8,2.89,0.8,0.08,0.3,24.5,6.0,11.0,7.0,5.0,3.0,3.0,4.0,28.6,10.0,0.0,7.0,6.0,17.0,3.0,0.0
74,Lucas Besozzi,ARG,Atacante,Grêmio,20.0,2003.0,12.0,5.0,399.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,30.0,23.0,47.0,0.23,0.23,0.45,0.23,0.45,0.07,0.09,0.16,0.07,0.16,149.0,195.0,76.4,1753.0,453.0,111.0,126.0,88.1,27.0,36.0,75.0,3.0,10.0,30.0,6.0,5.0,83.3,1.35,1.13,0.17,0.2,18.6,0.0,5.0,2.0,4.0,1.0,0.0,3.0,50.0,3.0,0.0,3.0,5.0,10.0,1.0,0.0
78,Biel,BRA,Atacante,Bahia,21.0,2001.0,25.0,15.0,1361.0,15.1,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.2,5.2,4.4,9.6,51.0,57.0,117.0,0.33,0.07,0.4,0.33,0.4,0.34,0.29,0.64,0.34,0.64,292.0,404.0,72.3,4707.0,1633.0,167.0,198.0,84.3,93.0,124.0,75.0,27.0,58.0,46.6,46.0,15.0,32.6,3.04,0.99,0.11,0.33,17.8,1.0,17.0,11.0,5.0,10.0,2.0,5.0,21.7,18.0,3.0,14.0,14.0,31.0,8.0,0.0
79,Rafael Bilu,BRA,Atacante,Cruzeiro,23.0,1999.0,4.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.71,0.8,1.51,0.71,1.51,29.0,36.0,80.6,443.0,74.0,21.0,21.0,100.0,5.0,7.0,71.4,3.0,5.0,60.0,4.0,0.0,0.0,4.19,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0
80,Guilherme Biro,BRA,Atacante,Corinthians,18.0,2004.0,11.0,7.0,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.3,18.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,172.0,213.0,80.8,2277.0,560.0,104.0,118.0,88.1,49.0,60.0,81.7,5.0,10.0,50.0,14.0,3.0,21.4,2.2,0.47,0.0,0.0,20.6,0.0,8.0,4.0,5.0,2.0,1.0,3.0,21.4,11.0,0.0,12.0,3.0,11.0,2.0,0.0
81,Bitelo,BRA,Atacante,Grêmio,23.0,2000.0,19.0,18.0,1550.0,17.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,3.8,7.4,39.0,92.0,132.0,0.23,0.06,0.29,0.23,0.29,0.21,0.22,0.43,0.21,0.43,660.0,819.0,80.6,9048.0,2888.0,406.0,462.0,87.9,177.0,217.0,81.6,33.0,57.0,57.9,31.0,7.0,22.6,1.8,0.41,0.13,0.57,18.8,1.0,29.0,21.0,14.0,11.0,4.0,15.0,38.5,24.0,6.0,20.0,20.0,49.0,12.0,0.0
82,Paulinho Bóia,BRA,Atacante,América (MG),24.0,1998.0,3.0,2.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.3,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.21,0.22,0.01,0.22,39.0,50.0,78.0,595.0,152.0,22.0,26.0,84.6,15.0,20.0,75.0,2.0,3.0,66.7,1.0,0.0,0.0,0.66,0.0,0.0,0.0,63.5,0.0,2.0,2.0,0.0,2.0,0.0,2.0,66.7,1.0,0.0,0.0,0.0,2.0,0.0,0.0
83,Thiago Borbas,URU,Atacante,Bragantino,20.0,2002.0,33.0,10.0,1428.0,15.9,9.0,2.0,11.0,9.0,0.0,0.0,7.0,1.0,9.2,9.2,1.1,10.4,12.0,25.0,119.0,0.57,0.13,0.69,0.57,0.69,0.58,0.07,0.65,0.58,0.65,233.0,353.0,66.0,2738.0,534.0,159.0,205.0,77.6,47.0,77.0,61.0,5.0,16.0,31.3,55.0,26.0,47.3,3.47,1.64,0.16,0.35,13.8,1.0,13.0,9.0,3.0,7.0,3.0,3.0,20.0,12.0,0.0,14.0,2.0,15.0,8.0,0.0
84,Ângelo Borges,BRA,Atacante,Santos,18.0,2004.0,12.0,5.0,542.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,1.0,2.0,26.0,25.0,38.0,0.33,0.0,0.33,0.33,0.33,0.18,0.16,0.33,0.18,0.33,122.0,172.0,70.9,1855.0,659.0,70.0,89.0,78.7,42.0,56.0,75.0,7.0,10.0,70.0,6.0,3.0,50.0,1.0,0.5,0.33,0.67,16.9,0.0,10.0,8.0,2.0,5.0,3.0,5.0,50.0,5.0,0.0,11.0,5.0,15.0,1.0,0.0
88,Pedro Borges,BRA,Atacante,Fortaleza,25.0,1997.0,14.0,6.0,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,220.0,259.0,84.9,3779.0,927.0,105.0,121.0,86.8,90.0,99.0,90.9,21.0,27.0,77.8,5.0,1.0,20.0,0.8,0.16,0.0,0.0,16.0,0.0,16.0,12.0,7.0,7.0,2.0,7.0,58.3,5.0,2.0,5.0,4.0,20.0,12.0,1.0
89,Gabriel Boschilia,BRA,Atacante,Coritiba,26.0,1996.0,11.0,3.0,344.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.8,1.9,10.0,18.0,20.0,0.26,0.26,0.52,0.26,0.52,0.29,0.21,0.5,0.29,0.5,145.0,182.0,79.7,2156.0,634.0,91.0,96.0,94.8,43.0,53.0,81.1,9.0,26.0,34.6,15.0,5.0,33.3,3.92,1.31,0.07,0.2,24.1,2.0,12.0,5.0,3.0,8.0,1.0,7.0,53.8,6.0,1.0,4.0,1.0,13.0,3.0,0.0
90,Lucas Braga,BRA,Atacante,Santos,26.0,1996.0,27.0,22.0,1991.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.7,1.1,64.0,55.0,89.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,518.0,663.0,78.1,7316.0,2783.0,297.0,333.0,89.2,194.0,244.0,79.5,11.0,40.0,27.5,11.0,1.0,9.1,0.5,0.05,0.0,0.0,15.9,0.0,29.0,21.0,19.0,8.0,2.0,17.0,42.5,23.0,4.0,18.0,11.0,40.0,23.0,0.0
94,Breno,BRA,Atacante,Palmeiras,27.0,1996.0,31.0,14.0,1365.0,15.2,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,6.8,6.8,1.1,7.9,44.0,37.0,110.0,0.33,0.2,0.53,0.33,0.53,0.45,0.08,0.52,0.45,0.52,266.0,355.0,74.9,4124.0,723.0,133.0,161.0,82.6,100.0,121.0,82.6,19.0,35.0,54.3,49.0,24.0,49.0,3.23,1.58,0.1,0.21,14.8,0.0,17.0,11.0,4.0,9.0,4.0,7.0,53.8,6.0,0.0,8.0,4.0,21.0,3.0,0.0
96,Bruninho,BRA,Atacante,Bragantino,19.0,2003.0,16.0,9.0,715.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.6,3.3,19.0,36.0,68.0,0.25,0.13,0.38,0.25,0.38,0.34,0.07,0.41,0.34,0.41,240.0,302.0,79.5,3691.0,945.0,138.0,155.0,89.0,74.0,93.0,79.6,18.0,29.0,62.1,21.0,6.0,28.6,2.64,0.76,0.1,0.33,17.1,3.0,4.0,4.0,0.0,2.0,2.0,2.0,16.7,10.0,0.0,11.0,2.0,6.0,2.0,0.0
98,Vitor Bueno,BRA,Atacante,Ath Paranaense,28.0,1994.0,32.0,25.0,2075.0,23.1,5.0,5.0,10.0,2.0,3.0,3.0,7.0,0.0,5.3,3.1,6.9,9.9,74.0,149.0,114.0,0.22,0.22,0.43,0.09,0.3,0.23,0.3,0.53,0.13,0.43,769.0,1042.0,73.8,13538.0,4587.0,375.0,440.0,85.2,273.0,345.0,79.1,102.0,196.0,52.0,63.0,17.0,27.0,2.73,0.74,0.03,0.12,26.8,11.0,16.0,7.0,6.0,7.0,3.0,5.0,27.8,13.0,2.0,14.0,6.0,22.0,1.0,0.0
105,Jonathan Cafu,BRA,Atacante,Cuiabá,31.0,1991.0,32.0,23.0,1708.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,1.0,2.5,39.0,50.0,169.0,0.0,0.16,0.16,0.0,0.16,0.08,0.05,0.13,0.08,0.13,399.0,557.0,71.6,5793.0,1263.0,218.0,273.0,79.9,140.0,183.0,76.5,19.0,42.0,45.2,17.0,5.0,29.4,0.9,0.26,0.0,0.0,16.1,0.0,33.0,21.0,10.0,17.0,6.0,10.0,30.3,23.0,0.0,20.0,10.0,43.0,10.0,0.0
