ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
418,Manoel,BRA,Defensor,Fluminense,32.0,1990.0,6.0,2.0,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,210.0,92.4,3244.0,1279.0,98.0,104.0,94.2,72.0,77.0,93.5,17.0,21.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,4.0,80.0,1.0,4.0,1.0,2.0,6.0,14.0,0.0
419,Fernando Marçal,BRA,Defensor,Botafogo (RJ),33.0,1989.0,22.0,20.0,1626.0,18.1,0.0,3.0,3.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,1.3,1.5,17.0,83.0,64.0,0.0,0.17,0.17,0.0,0.17,0.01,0.07,0.08,0.01,0.08,794.0,1070.0,74.2,14188.0,6299.0,367.0,415.0,88.4,327.0,404.0,80.9,85.0,198.0,42.9,8.0,1.0,12.5,0.44,0.06,0.0,0.0,23.3,1.0,37.0,16.0,17.0,16.0,4.0,16.0,47.1,18.0,3.0,14.0,38.0,75.0,48.0,0.0
420,Marcelo,BRA,Defensor,Fluminense,34.0,1988.0,19.0,18.0,1325.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,3.7,5.1,44.0,151.0,50.0,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,889.0,1127.0,78.9,14871.0,5457.0,477.0,523.0,91.2,302.0,364.0,83.0,93.0,188.0,49.5,28.0,8.0,28.6,1.9,0.54,0.04,0.13,22.5,2.0,26.0,19.0,7.0,12.0,7.0,15.0,51.7,14.0,4.0,9.0,12.0,38.0,17.0,1.0
421,Marcelo,BRA,Defensor,Fortaleza,27.0,1996.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,359.0,443.0,81.0,7160.0,3156.0,128.0,143.0,89.5,179.0,213.0,84.0,47.0,78.0,60.3,3.0,0.0,0.0,0.25,0.0,0.0,0.0,11.1,0.0,18.0,12.0,10.0,7.0,1.0,9.0,52.9,8.0,11.0,5.0,17.0,35.0,46.0,0.0
422,João Marcelo,BRA,Defensor,Cruzeiro,22.0,2000.0,5.0,1.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,112.0,92.0,1940.0,817.0,43.0,46.0,93.5,49.0,52.0,94.2,10.0,13.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,100.0,0.0,2.0,0.0,4.0,7.0,9.0,0.0
423,Marcinho,BRA,Defensor,América (MG),26.0,1996.0,12.0,10.0,800.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,12.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,317.0,474.0,66.9,5899.0,2388.0,135.0,158.0,85.4,133.0,179.0,74.3,39.0,110.0,35.5,8.0,1.0,12.5,0.9,0.11,0.0,0.0,28.0,0.0,11.0,7.0,7.0,3.0,1.0,6.0,27.3,16.0,5.0,9.0,17.0,28.0,32.0,1.0
424,Erick Marcus,BRA,Atacante,Vasco da Gama,18.0,2004.0,14.0,3.0,400.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.6,0.6,0.6,1.2,12.0,16.0,55.0,0.23,0.23,0.45,0.23,0.45,0.14,0.13,0.27,0.14,0.27,134.0,182.0,73.6,2267.0,481.0,73.0,90.0,81.1,46.0,56.0,82.1,13.0,26.0,50.0,8.0,2.0,25.0,1.8,0.45,0.13,0.5,16.2,0.0,10.0,5.0,0.0,6.0,4.0,6.0,60.0,4.0,0.0,1.0,4.0,14.0,5.0,0.0
425,Mariano,BRA,Defensor,Atlético Mineiro,36.0,1986.0,22.0,17.0,1564.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.5,16.0,88.0,27.0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,853.0,1100.0,77.5,16596.0,6806.0,332.0,375.0,88.5,385.0,463.0,83.2,126.0,214.0,58.9,1.0,1.0,100.0,0.06,0.06,0.0,0.0,14.4,0.0,48.0,31.0,30.0,16.0,2.0,34.0,68.0,16.0,4.0,7.0,20.0,68.0,33.0,1.0
426,Marinho,BRA,Atacante,Flamengo,32.0,1990.0,4.0,0.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.37,0.13,0.5,0.37,0.5,42.0,54.0,77.8,743.0,100.0,17.0,20.0,85.0,21.0,25.0,84.0,4.0,6.0,66.7,4.0,1.0,25.0,4.39,1.1,0.0,0.0,17.8,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0
427,Marinho,BRA,Atacante,Fortaleza,32.0,1990.0,21.0,15.0,1145.0,12.7,2.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,3.3,2.5,1.8,4.3,42.0,36.0,89.0,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.4,0.2,0.34,220.0,329.0,66.9,4129.0,1173.0,99.0,111.0,89.2,80.0,118.0,67.8,35.0,68.0,51.5,37.0,12.0,32.4,2.91,0.94,0.05,0.17,23.9,6.0,15.0,8.0,7.0,5.0,3.0,6.0,25.0,18.0,0.0,17.0,3.0,18.0,5.0,0.0
428,Marlon,BRA,Defensor,Cruzeiro,25.0,1997.0,36.0,36.0,3198.0,35.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.3,1.2,3.9,5.1,55.0,170.0,176.0,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.14,1681.0,2197.0,76.5,31315.0,11338.0,701.0,818.0,85.7,766.0,913.0,83.9,195.0,364.0,53.6,23.0,5.0,21.7,0.65,0.14,0.13,0.6,24.6,6.0,114.0,72.0,70.0,35.0,9.0,74.0,60.2,49.0,4.0,43.0,49.0,163.0,92.0,1.0
429,Marlon,BRA,Defensor,América (MG),28.0,1994.0,26.0,18.0,1674.0,18.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,63.0,71.0,80.0,0.05,0.05,0.11,0.05,0.11,0.03,0.04,0.07,0.03,0.07,674.0,877.0,76.9,10871.0,4449.0,367.0,415.0,88.4,239.0,297.0,80.5,51.0,108.0,47.2,11.0,3.0,27.3,0.59,0.16,0.09,0.33,24.2,0.0,37.0,26.0,20.0,16.0,1.0,22.0,61.1,14.0,6.0,26.0,31.0,68.0,49.0,0.0
430,Marlon,BRA,Defensor,Fluminense,27.0,1995.0,15.0,13.0,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,13.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,740.0,802.0,92.3,12713.0,4261.0,343.0,359.0,95.5,345.0,361.0,95.6,47.0,69.0,68.1,3.0,1.0,33.3,0.29,0.1,0.0,0.0,20.0,0.0,11.0,5.0,7.0,3.0,1.0,8.0,80.0,2.0,9.0,3.0,9.0,20.0,30.0,0.0
431,Igor Marques,BRA,Defensor,Cruzeiro,24.0,1999.0,4.0,1.0,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,8.0,10.0,10.0,0.0,0.76,0.76,0.0,0.76,0.0,0.3,0.3,0.0,0.3,56.0,83.0,67.5,905.0,378.0,26.0,34.0,76.5,26.0,37.0,70.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,2.0,40.0,3.0,1.0,2.0,1.0,6.0,4.0,0.0
432,Renato Marques,BRA,Atacante,América (MG),19.0,2003.0,12.0,4.0,515.0,5.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.3,1.3,0.6,1.9,11.0,9.0,21.0,0.52,0.17,0.7,0.52,0.7,0.22,0.11,0.33,0.22,0.33,73.0,118.0,61.9,1060.0,257.0,42.0,57.0,73.7,26.0,39.0,66.7,2.0,8.0,25.0,14.0,6.0,42.9,2.45,1.05,0.21,0.5,18.1,0.0,4.0,2.0,3.0,1.0,0.0,2.0,40.0,3.0,0.0,1.0,2.0,6.0,5.0,0.0
433,Juan Martín Lucero,ARG,Atacante,Fortaleza,31.0,1991.0,31.0,23.0,2069.0,23.0,9.0,0.0,9.0,6.0,3.0,3.0,2.0,0.0,9.2,6.8,1.2,8.0,20.0,34.0,100.0,0.39,0.0,0.39,0.26,0.26,0.4,0.05,0.45,0.3,0.35,253.0,349.0,72.5,3356.0,786.0,157.0,193.0,81.3,63.0,85.0,74.1,14.0,26.0,53.8,52.0,21.0,40.4,2.26,0.91,0.12,0.29,16.2,0.0,13.0,7.0,3.0,4.0,6.0,5.0,29.4,12.0,3.0,8.0,4.0,17.0,12.0,1.0
434,Martinelli,BRA,Meio-Campista,Fluminense,21.0,2001.0,28.0,19.0,1882.0,20.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,1.0,1.2,1.2,1.4,2.6,38.0,105.0,28.0,0.1,0.1,0.19,0.1,0.19,0.06,0.07,0.13,0.06,0.13,1415.0,1519.0,93.2,21636.0,5783.0,730.0,772.0,94.6,582.0,605.0,96.2,63.0,76.0,82.9,20.0,5.0,25.0,0.96,0.24,0.1,0.4,20.6,0.0,31.0,24.0,12.0,12.0,7.0,15.0,57.7,11.0,18.0,17.0,13.0,44.0,27.0,0.0
435,Andre Martins,BRA,Atacante,Grêmio,21.0,2001.0,21.0,1.0,368.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.3,1.3,0.7,2.0,7.0,16.0,29.0,0.73,0.0,0.73,0.73,0.73,0.31,0.18,0.49,0.31,0.49,107.0,141.0,75.9,1332.0,264.0,60.0,77.0,77.9,36.0,41.0,87.8,1.0,2.0,50.0,14.0,4.0,28.6,3.42,0.98,0.21,0.75,12.3,0.0,9.0,9.0,2.0,5.0,2.0,4.0,57.1,3.0,1.0,5.0,1.0,10.0,5.0,0.0
436,Gustavo Martins Santos,BRA,Meio-Campista,Grêmio,20.0,2002.0,17.0,5.0,689.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.2,1.2,8.0,41.0,9.0,0.13,0.13,0.26,0.13,0.26,0.14,0.02,0.16,0.14,0.16,360.0,436.0,82.6,6979.0,2650.0,116.0,138.0,84.1,199.0,221.0,90.0,39.0,61.0,63.9,7.0,3.0,42.9,0.91,0.39,0.14,0.33,9.5,0.0,21.0,13.0,15.0,5.0,1.0,7.0,63.6,4.0,8.0,6.0,5.0,26.0,37.0,0.0
437,Gonzalo Mastriani,URU,Atacante,América (MG),29.0,1993.0,24.0,22.0,1793.0,19.9,11.0,1.0,12.0,10.0,1.0,2.0,1.0,1.0,10.7,9.2,1.5,10.7,9.0,23.0,89.0,0.55,0.05,0.6,0.5,0.55,0.54,0.08,0.62,0.46,0.54,198.0,316.0,62.7,2522.0,484.0,126.0,179.0,70.4,42.0,72.0,58.3,10.0,19.0,52.6,54.0,23.0,42.6,2.71,1.15,0.19,0.43,14.3,0.0,11.0,7.0,0.0,6.0,5.0,6.0,30.0,14.0,3.0,8.0,1.0,12.0,11.0,0.0
438,Matheusinho,BRA,Atacante,América (MG),24.0,1998.0,7.0,2.0,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,2.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,73.0,103.0,70.9,1179.0,431.0,33.0,39.0,84.6,34.0,46.0,73.9,5.0,9.0,55.6,6.0,4.0,66.7,2.36,1.57,0.0,0.0,19.4,0.0,5.0,3.0,3.0,1.0,1.0,1.0,33.3,2.0,0.0,4.0,1.0,6.0,0.0,0.0
439,Matheusinho,BRA,Defensor,Cuiabá,24.0,1998.0,5.0,5.0,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,11.0,24.0,20.0,0.21,0.0,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,170.0,232.0,73.3,2520.0,1245.0,101.0,113.0,89.4,58.0,76.0,76.3,8.0,34.0,23.5,5.0,2.0,40.0,1.04,0.42,0.2,0.5,21.3,0.0,11.0,8.0,9.0,2.0,0.0,8.0,50.0,8.0,1.0,2.0,5.0,16.0,14.0,0.0
440,Matheuzinho,BRA,Defensor,Flamengo,22.0,2000.0,11.0,7.0,620.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,9.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,333.0,397.0,83.9,5644.0,1683.0,158.0,175.0,90.3,151.0,164.0,92.1,21.0,41.0,51.2,4.0,1.0,25.0,0.58,0.15,0.0,0.0,17.9,0.0,20.0,9.0,12.0,6.0,2.0,12.0,60.0,8.0,4.0,8.0,7.0,27.0,15.0,0.0
441,Mauricio,BRA,Atacante,Internacional,21.0,2001.0,26.0,22.0,1766.0,19.6,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,4.8,4.8,3.8,8.5,35.0,75.0,118.0,0.31,0.31,0.61,0.31,0.61,0.24,0.19,0.43,0.24,0.43,613.0,768.0,79.8,8907.0,2080.0,360.0,407.0,88.5,210.0,255.0,82.4,26.0,56.0,46.4,45.0,13.0,28.9,2.29,0.66,0.13,0.46,20.8,1.0,19.0,11.0,7.0,10.0,2.0,12.0,33.3,24.0,2.0,12.0,10.0,29.0,9.0,0.0
442,Maycon,BRA,Meio-Campista,Corinthians,25.0,1997.0,32.0,27.0,2403.0,26.7,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.4,1.4,1.7,3.1,30.0,163.0,33.0,0.07,0.11,0.19,0.07,0.19,0.05,0.06,0.12,0.05,0.12,1239.0,1482.0,83.6,21970.0,6030.0,533.0,590.0,90.3,566.0,627.0,90.3,116.0,200.0,58.0,22.0,8.0,36.4,0.82,0.3,0.09,0.25,22.7,0.0,43.0,26.0,20.0,17.0,6.0,22.0,38.6,35.0,5.0,34.0,33.0,76.0,36.0,0.0
443,Mayke,BRA,Atacante,Palmeiras,30.0,1992.0,33.0,28.0,2498.0,27.8,1.0,6.0,7.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,4.3,5.2,56.0,144.0,170.0,0.04,0.22,0.25,0.04,0.25,0.03,0.16,0.19,0.03,0.19,1361.0,1656.0,82.2,23911.0,8170.0,625.0,676.0,92.5,569.0,686.0,82.9,142.0,208.0,68.3,8.0,2.0,25.0,0.29,0.07,0.13,0.5,17.7,0.0,53.0,31.0,24.0,23.0,6.0,29.0,69.0,13.0,8.0,20.0,43.0,96.0,37.0,0.0
444,Gary Medel,CHI,Meio-Campista,Vasco da Gama,35.0,1987.0,20.0,20.0,1724.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.1,5.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1010.0,1090.0,92.7,19538.0,6626.0,329.0,341.0,96.5,555.0,584.0,95.0,117.0,150.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,13.0,8.0,1.0,10.0,34.5,19.0,20.0,6.0,20.0,42.0,77.0,1.0
445,Bruno Melo,BRA,Defensor,Goiás,30.0,1992.0,33.0,32.0,2891.0,32.1,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,2.5,2.5,0.3,2.8,8.0,92.0,10.0,0.06,0.03,0.09,0.06,0.09,0.08,0.01,0.09,0.08,0.09,1237.0,1436.0,86.1,25988.0,9635.0,367.0,397.0,92.4,668.0,715.0,93.4,193.0,292.0,66.1,30.0,6.0,20.0,0.93,0.19,0.07,0.33,16.2,8.0,21.0,13.0,15.0,5.0,1.0,8.0,44.4,10.0,15.0,9.0,17.0,38.0,132.0,2.0
446,Felipe Melo,BRA,Defensor,Fluminense,39.0,1983.0,19.0,18.0,986.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.4,0.4,0.1,0.4,15.0,47.0,0.0,0.18,0.0,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,758.0,846.0,89.6,14107.0,5419.0,322.0,338.0,95.3,331.0,353.0,93.8,92.0,135.0,68.1,4.0,2.0,50.0,0.37,0.18,0.5,1.0,15.9,0.0,12.0,10.0,4.0,7.0,1.0,5.0,45.5,6.0,7.0,5.0,8.0,20.0,44.0,0.0
447,Darlan Mendes,BRA,Meio-Campista,Grêmio,24.0,1998.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,16.0,18.0,88.9,342.0,92.0,4.0,5.0,80.0,9.0,10.0,90.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
448,Matheus Mendes,BRA,Goleiro,Atlético Mineiro,23.0,1999.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,40.0,66.0,60.6,1507.0,1343.0,6.0,6.0,100.0,9.0,10.0,90.0,25.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
449,Nathan Mendes,BRA,Defensor,São Paulo,20.0,2002.0,21.0,11.0,1176.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.9,29.0,51.0,48.0,0.08,0.0,0.08,0.08,0.08,0.03,0.03,0.07,0.03,0.07,673.0,814.0,82.7,10508.0,2881.0,349.0,395.0,88.4,268.0,315.0,85.1,35.0,56.0,62.5,3.0,2.0,66.7,0.23,0.15,0.33,0.5,10.0,0.0,21.0,14.0,11.0,7.0,3.0,10.0,62.5,6.0,3.0,12.0,18.0,39.0,22.0,0.0
450,Vitor Mendes,BRA,Defensor,Fluminense,23.0,1999.0,2.0,1.0,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,54.0,60.0,90.0,881.0,214.0,26.0,26.0,100.0,26.0,28.0,92.9,2.0,5.0,40.0,1.0,1.0,100.0,0.83,0.83,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,13.0,0.0
451,Bruno Méndez,URU,Defensor,Corinthians,23.0,1999.0,27.0,20.0,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.2,0.4,16.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,786.0,984.0,79.9,14923.0,6083.0,296.0,335.0,88.4,392.0,464.0,84.5,89.0,154.0,57.8,4.0,0.0,0.0,0.22,0.0,0.0,0.0,18.4,0.0,39.0,22.0,22.0,15.0,2.0,23.0,57.5,17.0,11.0,12.0,22.0,61.0,72.0,0.0
452,Jhegson Méndez,ECU,Meio-Campista,São Paulo,25.0,1997.0,7.0,4.0,371.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,188.0,214.0,87.9,3070.0,708.0,103.0,111.0,92.8,72.0,77.0,93.5,12.0,19.0,63.2,1.0,0.0,0.0,0.24,0.0,0.0,0.0,33.6,0.0,6.0,4.0,2.0,4.0,0.0,1.0,20.0,4.0,0.0,4.0,6.0,12.0,2.0,0.0
453,Óscar Méndez,URU,Meio-Campista,América (MG),28.0,1994.0,7.0,2.0,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,74.0,77.0,869.0,314.0,28.0,33.0,84.8,20.0,26.0,76.9,5.0,9.0,55.6,1.0,0.0,0.0,0.35,0.0,0.0,0.0,34.0,0.0,8.0,6.0,0.0,8.0,0.0,4.0,40.0,6.0,1.0,2.0,4.0,12.0,11.0,0.0
454,Stiven Mendoza,COL,Atacante,Santos,30.0,1992.0,26.0,19.0,1672.0,18.6,6.0,2.0,8.0,4.0,2.0,2.0,4.0,0.0,5.0,3.4,1.7,5.1,79.0,73.0,158.0,0.32,0.11,0.43,0.22,0.32,0.27,0.09,0.36,0.18,0.28,464.0,613.0,75.7,6811.0,1935.0,282.0,325.0,86.8,138.0,173.0,79.8,23.0,48.0,47.9,41.0,13.0,31.7,2.21,0.7,0.1,0.31,19.1,0.0,25.0,13.0,5.0,13.0,7.0,13.0,50.0,13.0,0.0,20.0,11.0,36.0,5.0,0.0
455,Gabriel Menino,BRA,Meio-Campista,Palmeiras,22.0,2000.0,24.0,21.0,1593.0,17.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,1.3,3.0,44.0,137.0,54.0,0.11,0.17,0.28,0.11,0.28,0.09,0.08,0.17,0.09,0.17,940.0,1153.0,81.5,18930.0,5110.0,335.0,382.0,87.7,442.0,498.0,88.8,154.0,227.0,67.8,34.0,7.0,20.6,1.92,0.4,0.06,0.29,25.2,3.0,37.0,24.0,18.0,15.0,4.0,18.0,41.9,25.0,4.0,24.0,15.0,52.0,14.0,0.0
456,Gabriel Mercado,ARG,Defensor,Internacional,35.0,1987.0,26.0,25.0,2180.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.6,0.6,0.3,0.8,1.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,1013.0,1127.0,89.9,19261.0,7853.0,332.0,350.0,94.9,593.0,625.0,94.9,83.0,135.0,61.5,9.0,1.0,11.1,0.37,0.04,0.0,0.0,10.3,0.0,32.0,18.0,22.0,9.0,1.0,18.0,54.5,15.0,12.0,9.0,23.0,55.0,87.0,0.0
457,Messias,BRA,Defensor,Santos,28.0,1994.0,28.0,26.0,2393.0,26.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,1.0,31.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.0,0.06,0.06,0.06,640.0,853.0,75.0,13107.0,4326.0,151.0,187.0,80.7,420.0,493.0,85.2,61.0,149.0,40.9,18.0,8.0,44.4,0.68,0.3,0.11,0.25,12.2,0.0,22.0,15.0,16.0,6.0,0.0,16.0,76.2,5.0,23.0,9.0,36.0,58.0,164.0,1.0
458,Bruno Mezenga,BRA,Atacante,Santos,34.0,1988.0,9.0,0.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,50.0,76.0,65.8,659.0,79.0,31.0,43.0,72.1,14.0,19.0,73.7,1.0,1.0,100.0,5.0,1.0,20.0,2.68,0.54,0.0,0.0,13.7,0.0,3.0,1.0,0.0,2.0,1.0,1.0,50.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0
459,Carlos Miguel,BRA,Goleiro,Corinthians,24.0,1998.0,2.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,81.0,955.0,639.0,6.0,6.0,100.0,15.0,15.0,100.0,13.0,21.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,Fernando Miguel,BRA,Goleiro,Fortaleza,37.0,1985.0,6.0,5.0,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,116.0,67.2,2139.0,1597.0,16.0,16.0,100.0,34.0,34.0,100.0,25.0,62.0,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
461,Mikael,BRA,Atacante,América (MG),23.0,1999.0,5.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.47,0.12,0.6,0.47,0.6,19.0,25.0,76.0,222.0,18.0,9.0,12.0,75.0,7.0,8.0,87.5,0.0,0.0,0.0,8.0,2.0,25.0,4.71,1.18,0.0,0.0,23.7,2.0,2.0,1.0,0.0,2.0,0.0,1.0,20.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
